Account (cleansed),Name (Cleansed),FIN.POSTING DATE,MCH.MERCHANT NAME,MCH.MCC DESCRIPTION,FIN.TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,FIN.ACCOUNTING CODE 03 DESCRIPTION,FIN.ACCOUNTING CODE 05 VALUE,MCH.ADDRESS,MCH.CITY NAME,MCH.COUNTRY CODE,MCH.STATE / PROVINCE,MCH.MERCHANT POSTAL CODE,ACC.REPORTS TO INTERMEDIATE LEVEL 1 NAME LINE 1,ACC.REPORTS TO INTERMEDIATE LEVEL 2 NAME LINE 1,ACC.ACCOUNT STATUS DESCRIPTION,FIN.TRANSACTION DATE,Employee ID (cleansed)
1034,Name527,11/02/2021,SP * COROCO COFFEE,FAST FOOD RESTAURANTS,16.60,.00,10-131-20700,62110,240 EDWARD STREET,SYCAMORE,USA,IL,60178,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,11/01/2021,Emp828
1060,Name438,11/02/2021,AMZN MKTP US*N31BB3LK3,BOOK STORES,19.52,1.53,10-101-02700,60199,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,GEOLOGY,SWENSON GEO SCIENCE,LOST/STOLEN,11/01/2021,Emp742
1062,Name506,11/02/2021,WM SUPERCENTER #4511,"GROCERY STORES, SUPERMARKETS",5.37,.39,10-101-01100,61507,1601 18TH ST,SILVIS,USA,IL,61282,CHEMISTRY,AUGUSTANA COLLEGE,LOST/STOLEN,11/01/2021,Emp713
1092,Name291,11/02/2021,J.W. PEPPER,"MUSIC STORES-INSTRUMENTS, PIANOS, SHEET MUSIC",95.40,5.40,10-120-10801,61511,191 SHEREE BOULEVARD,8003456296,USA,PA,19341,MUSIC,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp717
1092,Name291,11/02/2021,UNIVERSITY MUSIC SERV,"MUSIC STORES-INSTRUMENTS, PIANOS, SHEET MUSIC",91.93,.00,10-120-10700,61511,3065 ELIZABETHTOWN RD,HERSHEY,USA,PA,17033,MUSIC,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp717
1231,Name435,11/02/2021,CONTINENTAL CLAY COMPA,NONDURABLE GOODS (NOT ELSEWHERE CLASSIFIED),1281.47,95.20,10-101-00200,61508,1101 STINSON BLVD NE,MINNEAPOLIS,USA,MN,55413,ART STUDIO,AUGUSTANA COLLEGE,ACTIVE,10/31/2021,Emp782
1238,Name392,11/02/2021,AMZN MKTP US*MC36G5YB3,BOOK STORES,14.05,.00,10-101-02800,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,WORLD LANG LIT & CULTURE,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp851
1277,Name529,09/06/2021,AMAZON.COM,BOOK STORES,-15.58,.00,10-145-52200,12002,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,BOOKSTORE,AUGUSTANA COLLEGE,ACTIVE,09/04/2021,Emp795
1125,Name276,11/03/2021,HANDY TRUE VALUE HARDW,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,71.76,.00,10-170-25100,61503,1435 30TH ST,ROCK ISLAND,USA,IL,61201,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp784
1141,Name221,11/03/2021,HY-VEE ROCK ISLAND 154,"GROCERY STORES, SUPERMARKETS",10.09,.10,10-120-12506,62105,2930 18TH AVE,ROCK ISLAND,USA,IL,61201,CORE,INTERNSHIPS,ACTIVE,11/02/2021,Emp848
1154,Name488,11/03/2021,THE WEBSTAURANT STORE,"DURABLE GOODS, NOT ELSEWHERE CLASSIFIED",161.32,12.64,10-143-52000,68600,2205 OLD PHILADELPHIA PIK,717-392-7472,USA,PA,17602,DINING SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp817
1190,Name352,11/03/2021,GRAINGER,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,80.34,.00,10-170-25500,64014,100 GRAINGER PKWY,877-2022594,USA,IL,60045-5202,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp1007
1155,Name428,11/03/2021,DATA AXLE-CITYDIRECTOR,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,410.00,.00,10-121-17000,65503,1020 EAST 1ST ST.,OMAHA,USA,NE,68046,LIBRARY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp820
1156,Name483,11/03/2021,AMAZON WEB SERVICES,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,182.29,.00,10-123-12002,64001,440 TERRY AVE N,AWS.AMAZON.CO,USA,WA,98109,INFORMATION TECHNOLOGY SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp821
1190,Name352,11/03/2021,BGH,LAWN AND GARDEN SUPPLY STORES,170.27,.00,10-170-25500,61500,1271 E COLORADO BLVD,6262001021,USA,CA,91106,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp1007
1174,Name427,11/03/2021,AUTOGRAPH,AUTOGRAPH,475.89,.00,10-163-30400,62031,200 E 3RD ST,DAVENPORT,USA,IA,52801,PRESIDENT'S OFFICE,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp865
1180,Name320,11/03/2021,HOME CEU,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,130.00,.00,10-122-42000,62002,5048 TENNYSON PKWY STE 20,314--334-4293,USA,TX,75024,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp945
1275,Name311,11/03/2021,AMZN MKTP US*T78WY5PH3,BOOK STORES,27.18,.00,10-122-43038,65500,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp831
1216,Name436,11/03/2021,HY-VEE ROCK ISLAND 154,"GROCERY STORES, SUPERMARKETS",19.17,.19,10-134-20600,60022,2930 18TH AVE,ROCK ISLAND,USA,IL,61201,CAMPUS MINISTRIES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp1017
1217,Name332,11/03/2021,AMZN MKTP US*2A8P817Z3,BOOK STORES,15.33,.00,10-101-05400,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,THEATER,AUGUSTANA COLLEGE,LOST/STOLEN,11/02/2021,Emp1033
1222,Name387,11/03/2021,AMZN DIGITAL*M94TW4B33,DIGITAL GOODS MULTI CATEGORY,14.99,.00,10-101-02800,61508,440 TERRY AVE N,888-802-3080,USA,WA,98109,WORLD LANG LIT & CULTURE,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp968
1048,Name402,11/03/2021,CAROLINA BIOLOGIC SUPP,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,112.76,.00,10-164-30200,60024,2700 YORK ROAD,8003345551,USA,NC,27215,BIOLOGY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp829
1330,Name289,11/03/2021,AMZN MKTP US*SL8H804B3,BOOK STORES,91.61,.00,10-120-10300,61510,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,THEATER,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp1030
1330,Name289,11/03/2021,TARGET        00005330,"GROCERY STORES, SUPERMARKETS",175.36,.00,10-120-10300,61510,5225 ELMORE AVE,DAVENPORT,USA,IA,52807,THEATER,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp1030
1330,Name289,11/03/2021,AMAZON.COM*VT3RD8OB3,BOOK STORES,30.50,.00,10-120-10300,61510,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,THEATER,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp1030
1330,Name289,11/03/2021,AMZN MKTP US*KU1YS9GV3,BOOK STORES,93.95,.00,10-120-10300,61510,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,THEATER,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp1030
1236,Name425,11/03/2021,AMZN MKTP US*0M3VL78N3,BOOK STORES,29.95,1.96,10-122-47089,61501,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp874
1087,Name257,11/03/2021,AMZN MKTP US*251RE7SX3,BOOK STORES,17.32,1.35,10-130-20000,60022,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp898
1206,Name434,11/03/2021,AMAZON.COM*KQ9J54B93,BOOK STORES,20.00,.00,11-112-35126,61513,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,PSYCHOLOGY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp987
1228,Name290,11/03/2021,PLANET HOLLYWD ADV DEP,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",45.35,.00,10-131-20700,62000,3667 LAS VEGAS BLVD S,8662094732,USA,NV,89109,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,11/01/2021,Emp1024
1255,Name399,11/03/2021,ALDI 68025,"GROCERY STORES, SUPERMARKETS",133.78,.00,10-130-23200,60000,1880 38TH ST,ROCK ISLAND,USA,IL,61201,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp1013
1255,Name399,11/03/2021,ALDI 68025,"GROCERY STORES, SUPERMARKETS",43.79,.00,11-135-22932,60000,1880 38TH ST,ROCK ISLAND,USA,IL,61201,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp1013
1258,Name264,11/03/2021,AUTHORIZE.NET,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,41.20,.00,10-120-12602,64001,PO BOX 8999 MC M3 - 6NE,SAN FRANCISCO,USA,CA,94128,PERFORMANCE HALL MANAGEMENT,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp963
1354,Name386,11/03/2021,CDW GOVT #N008983,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",208.75,.00,10-163-32500,65500,200 N MILWAUKEE AVE.,800-808-4239,USA,IL,60061,INFORMATION TECHNOLOGY SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp837
1282,Name457,11/03/2021,TARGET        00009266,"GROCERY STORES, SUPERMARKETS",19.48,1.53,10-133-21400,66508,900 42ND AVE DR,MOLINE,USA,IL,61265,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp858
1287,Name331,11/03/2021,AMZN MKTP US*DV34X0S63,BOOK STORES,24.98,.00,10-101-02500,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,SWENSON GEO SCIENCE,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp944
1020,Name282,11/03/2021,DNH*GODADDY.COM,COMPUTER NETWORK/INFORMATION SERVICES,10.17,.00,12-133-22700,60000,2155 E GODADDY WAY,4805058855,USA,AZ,85260,ENTREPRENAURIAL,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp736
1354,Name386,11/03/2021,CDW GOVT #N023431,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",136.16,.00,10-123-12000,65500,200 N MILWAUKEE AVE.,800-808-4239,USA,IL,60061,INFORMATION TECHNOLOGY SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp837
1018,Name318,11/03/2021,ALLIANZ INSURANCE,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",152.00,.00,10-102-06112,62003,9950 MAYLAND DR,8666729580,USA,VA,23233,RELIGION,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp855
1018,Name318,11/03/2021,ALLIANZ INSURANCE,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",133.00,.00,10-102-06112,62003,9950 MAYLAND DR,8666729580,USA,VA,23233,RELIGION,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp855
1023,Name353,11/03/2021,YOURMEMBER-CAREERS,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",179.00,.00,10-164-30200,62046,7700 EASTPORT PARKWAY,7274976565,USA,FL,33702,PHYSICS,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp887
1023,Name353,11/03/2021,YOURMEMBER-CAREERS,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",220.00,.00,10-164-30200,62046,7700 EASTPORT PARKWAY,7274976565,USA,FL,33702,PHYSICS,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp887
1023,Name353,11/03/2021,NATL SOC BLACK ENGINEE,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",350.00,.00,10-164-30200,62046,205 DAINGERFIELD RD,703-837-9906,USA,VA,22314,PHYSICS,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp887
1034,Name527,11/03/2021,SHELL OIL 512677400QPS,"FUEL DISPENSER, AUTOMATED",35.13,2.68,10-131-20700,62000,913 KILBURN AVE,ROCKFORD,USA,IL,61071,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,11/01/2021,Emp828
1034,Name527,11/03/2021,BEEF A ROO INC,"EATING PLACES, RESTAURANTS",14.52,.00,10-131-20700,62000,2538 AUBURN ST,ROCKFORD,USA,IL,61101,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,11/01/2021,Emp828
1037,Name511,11/03/2021,RI CITY HALL FINANCE 2,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,182.00,.00,10-170-25800,66020,1528 3RD AVE,ROCK ISLAND,USA,IL,61201,PUBLIC SAFETY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp706
1192,Name357,11/03/2021,AUTHORIZE.NET,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,34.90,.00,10-150-18200,60011,PO BOX 8999 MC M3 - 6NE,SAN FRANCISCO,USA,CA,94128,ART STUDIO,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp928
1057,Name316,11/03/2021,STREAMYARD.COM,COMPUTER SOFTWARE STORES,25.00,.00,15-152-18314,60199,2810 N. CHURCH ST.,WILMINGTON,USA,DE,19802,WVIK,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp883
1067,Name315,11/03/2021,TARGET.COM  *,DISCOUNT STORES,22.49,.00,11-135-22981,60000,7000 TARGET PARKWAY,800-591-3869,USA,MN,55445,MUSIC,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp741
1079,Name376,11/03/2021,WALMART.COM AA,DISCOUNT STORES,22.77,.00,10-101-00700,61507,702 SW 8TH STREET MS100,8009666546,USA,AR,72716,BIOLOGY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp755
1245,Name464,11/03/2021,AMZN MKTP US*GK9Q12323,BOOK STORES,69.84,5.48,10-101-05300,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,SOCIOLOGY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp739
1274,Name532,11/03/2021,HANDY TRUE VALUE HARDW,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,26.55,.00,10-101-04100,65500,1435 30TH ST,ROCK ISLAND,USA,IL,61201,PHYSICS,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp925
1288,Name445,11/03/2021,GOFAN* STREAMWOOD - CL,"SCHOOLS, ELEMENTARY AND SECONDARY",8.35,.00,10-131-20700,62004,5900 WINDWARD PARKWAYSUIT,ALPHARETTA,USA,GA,30005,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp942
1288,Name445,11/03/2021,MCDONALD'S M2518 OF,FAST FOOD RESTAURANTS,8.20,.00,10-131-20700,62004,791 S RT 59,BARTLETT,USA,IL,60103,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp942
1317,Name391,11/03/2021,AUGUSTANA DINING SERVI,FAST FOOD RESTAURANTS,3.54,.32,10-120-12506,60022,639 38TH ST,ROCK ISLAND,USA,IL,61201,INTERNSHIPS,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp935
1298,Name404,11/03/2021,AUGUSTANA DINING SERVI,FAST FOOD RESTAURANTS,23.11,2.11,10-120-12506,60022,639 38TH ST,ROCK ISLAND,USA,IL,61201,CORE,INTERNSHIPS,ACTIVE,11/01/2021,Emp850
1351,Name322,11/03/2021,EREPLACEMENTPARTS.COM,HARDWARE STORES,42.09,.00,10-170-25300,64000,4281 EXPRESS LANE #L9739,866-3229842,USA,FL,34238,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp705
1331,Name512,11/03/2021,CHIPOTLE ONLINE,FAST FOOD RESTAURANTS,580.80,.00,11-135-22400,62105,610 NEWPORT CTR STE1300,1800244768,USA,CA,92660,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp980
1331,Name512,11/03/2021,GRANITE CITY - DAVENPO,"EATING PLACES, RESTAURANTS",1257.52,.00,11-135-22400,60054,5270 UTICA RIDGE RD,DAVENPORT,USA,IA,52807,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp980
1331,Name512,11/03/2021,WHITEYS ICE CREAM ROCK,"EATING PLACES, RESTAURANTS",102.52,6.15,11-135-22400,62105,2520 18TH AVENUE,ROCK ISLAND,USA,IL,61201,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp980
1351,Name322,11/03/2021,CRESCENT ELECTRIC 003,ELECTRICAL PARTS AND EQUIPMENT,5.31,.00,10-170-25300,61500,6105 N BRADY ST,5633231811,USA,IA,52806,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp705
1052,Name281,11/03/2021,DOMINO'S 2741,FAST FOOD RESTAURANTS,50.00,.00,10-130-21700,60022,3708 14TH AVE,ROCK ISLAND,USA,IL,61201,PEPSICO,AUGUSTANA COLLEGE,LOST/STOLEN,11/02/2021,Emp702
1072,Name374,11/03/2021,US CELLULAR CNTR ARENA,"EATING PLACES, RESTAURANTS",11.75,.00,10-131-20700,62005,370 1ST AVE NE,CEDAR RAPIDS,USA,IA,52401-1108,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp930
1084,Name467,11/03/2021,K & K TRUE VALUE,HARDWARE STORES,35.57,.00,10-101-00200,61508,1818 GRANT STREET,BETTENDORF,USA,IA,52722,ART STUDIO,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp724
1318,Name394,11/03/2021,SQ *QC CUSTOM TEES & M,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,24.00,.00,11-130-22100,62037,1001 1ST AVENUE,SILVIS,USA,IL,61282,DEAN OF STUDENTS,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp892
1318,Name394,11/03/2021,HY-VEE ROCK ISLAND 154,"GROCERY STORES, SUPERMARKETS",45.00,.00,11-130-22100,62037,2930 18TH AVE,ROCK ISLAND,USA,IL,61201,DEAN OF STUDENTS,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp892
1097,Name265,11/03/2021,4TE*KIRBY WATER CONDIT,PLUMBING AND HEATING EQUIPMENT,28.00,.00,10-170-25600,65005,200 S 14TH AVE,563-285-8141,USA,IA,52748,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp704
1125,Name276,11/03/2021,HANDY TRUE VALUE HARDW,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,3.00,.00,10-170-25100,61503,1435 30TH ST,ROCK ISLAND,USA,IL,61201,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/01/2021,Emp784
1097,Name265,11/03/2021,4TE*KIRBY WATER CONDIT,PLUMBING AND HEATING EQUIPMENT,28.00,.00,10-170-25600,65005,200 S 14TH AVE,563-285-8141,USA,IA,52748,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp704
1097,Name265,11/03/2021,4TE*KIRBY WATER CONDIT,PLUMBING AND HEATING EQUIPMENT,28.00,.00,10-170-25600,65005,200 S 14TH AVE,563-285-8141,USA,IA,52748,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp704
1097,Name265,11/03/2021,DAIKIN APPLIED AMERICA,AIR CONDITIONING AND REFRIGERATION REPAIR SHOPS,610.00,.00,10-143-51900,64001,13600 INDUSTRIAL PARK BLV,763-553-5059,USA,MN,55441,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp704
1099,Name254,11/03/2021,LEXISNEXIS PAYMENT CTR,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,458.00,.00,10-161-32000,66024,9393 SPRINGBORO PIKE,800-227-9597,USA,OH,45342,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp708
1155,Name428,11/03/2021,AMAZON.COM*337CM1P73,BOOK STORES,22.70,.00,10-121-17000,65503,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,LIBRARY,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp820
1072,Name374,11/04/2021,USCC/PT,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",10.00,.00,10-131-20700,62005,370 1ST AVE NE,319-362-1729,USA,IA,52401,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp930
1072,Name374,11/04/2021,IL TOLLWAY-AUTOREPLENI,"BRIDGE AND ROAD FEES, TOLLS",20.00,.00,10-131-20700,62005,2700 OGDEN AVE,8008247277,USA,IL,60515,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,11/04/2021,Emp930
1084,Name467,11/04/2021,MICHAELS STORES 2106,"ARTIST SUPPLY STORES, CRAFT SHOPS",88.78,.00,10-101-00200,61508,4010 E 53RD ST,DAVENPORT,USA,IA,52807,ART STUDIO,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp724
1165,Name359,11/04/2021,OFFICE DEPOT #1170,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,2.34,.00,10-101-01900,61507,4700 MUHLHAUSER RD,800-463-3768,USA,OH,45011,EDUCATION,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp896
1247,Name336,11/04/2021,PAYPAL *CEDEPCA USA,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",250.00,.00,10-120-12507,62033,7700 EASTPORT PARKWAY,4029357733,USA,CA,95131,ACADEMIC AFFAIRS,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp882
1254,Name368,11/04/2021,"WESTONE LABORATORIES,","HEARING AIDS-SALES, SERVICE, SUPPLY STORES",111.50,.00,11-120-12211,65520,2235 EXECUTIVE CIRCLE,7195409333,USA,CO,80906,COMMUNICATION SCIENCE DISORDER,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp804
1125,Name276,11/04/2021,HANDY TRUE VALUE HARDW,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,53.34,.00,10-170-25100,61503,1435 30TH ST,ROCK ISLAND,USA,IL,61201,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp784
1358,Name219,11/04/2021,DOMINO'S 2741,FAST FOOD RESTAURANTS,74.31,6.44,10-130-20000,60022,3708 14TH AVE,563-513-7626,USA,IL,61201,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp958
1318,Name394,11/04/2021,QC CUSTOM TEES & MORE,COMPUTER SOFTWARE STORES,168.00,.00,11-130-22100,62037,9081ST AVENUE,SILVIS,USA,IL,61282,DEAN OF STUDENTS,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp892
1097,Name265,11/04/2021,PRAXAIR DIST INC OAM,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,399.96,.00,10-170-25400,64000,2301 SE CREEKVIEW DR,5159656633,USA,IA,50021,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp704
1102,Name250,11/04/2021,AMZN MKTP US*FX0JP2VC3,BOOK STORES,39.98,.00,15-152-18314,61500,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,WVIK,AUGUSTANA COLLEGE,ACCOUNT CLOSED,11/03/2021,Emp714
1118,Name330,11/04/2021,HOBBY-LOBBY #535,"GAME, TOY, AND HOBBY SHOPS",14.09,.00,12-101-02506,62045,4120 10TH STREET DR,MOLINE,USA,IL,61265,GEOGRAPHY,SWENSON GEO SCIENCE,ACTIVE,11/02/2021,Emp768
1174,Name427,11/04/2021,AUTOGRAPH,AUTOGRAPH,317.26,.00,10-163-30400,62031,200 E 3RD ST,DAVENPORT,USA,IA,52801,PRESIDENT'S OFFICE,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp865
1174,Name427,11/04/2021,RADISSON,RADISSON,230.52,.00,10-163-30400,62031,1415 RIVER DRIVE,MOLINE,USA,IL,61265,PRESIDENT'S OFFICE,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp865
1174,Name427,11/04/2021,AUTOGRAPH,AUTOGRAPH,475.89,.00,10-163-30400,62031,200 E 3RD ST,DAVENPORT,USA,IA,52801,PRESIDENT'S OFFICE,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp865
1174,Name427,11/04/2021,AUTOGRAPH,AUTOGRAPH,475.89,.00,10-163-30400,62031,200 E 3RD ST,DAVENPORT,USA,IA,52801,PRESIDENT'S OFFICE,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp865
1059,Name478,11/04/2021,HANDY TRUE VALUE HARDW,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,9.46,.00,10-170-25200,61500,1435 30TH ST,ROCK ISLAND,USA,IL,61201,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/02/2021,Emp966
1203,Name382,11/04/2021,AMZN MKTP US*S852V8Z03,BOOK STORES,61.48,.00,10-123-12000,60199,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,INFORMATION TECHNOLOGY SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp790
1210,Name475,11/04/2021,REPUBLIC SERVICES TRAS,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",275.00,.00,10-141-50200,64006,18500 N. ALLIED WAY,8665765548,USA,AZ,85054,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp996
1210,Name475,11/04/2021,REPUBLIC SERVICES TRAS,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",275.00,.00,10-141-56800,64006,18500 N. ALLIED WAY,8665765548,USA,AZ,85054,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp996
1210,Name475,11/04/2021,REPUBLIC SERVICES TRAS,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",550.00,.00,10-142-59000,64006,18500 N. ALLIED WAY,8665765548,USA,AZ,85054,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/03/2021,Emp996
