time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-02-09T00:04:08.520Z,23.68,-108.774,10,5.2,mwc,99,112.8,,1.2,us,usp000cksf,2016-11-10T00:25:44.552Z,"83 km E of La Rivera, Mexico",earthquake,,,,,reviewed,us,hrv
2004-02-09T00:01:46.000Z,23.753,-108.784,10,5.1,mwc,93,112.8,,1.42,us,usp000ckse,2016-11-10T00:25:44.037Z,"83 km ENE of La Rivera, Mexico",earthquake,,,,,reviewed,us,hrv
2004-01-25T15:12:23.000Z,49.1,-128.06,10,5.4,mwc,215,118,,,us,usp000cjnd,2016-11-10T00:24:35.890Z,"157 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,hrv
2004-01-15T04:45:54.000Z,49.15,-127.94,10,4.7,mw,80,171.9,,,us,usp000chx7,2014-11-07T01:21:04.627Z,"148 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
2004-01-14T22:48:36.400Z,24.027,-108.483,10,4.5,mb,16,304.9,,1.13,us,usp000chws,2014-11-07T01:21:04.178Z,"87 km SW of Altata, Mexico",earthquake,,,,2,reviewed,us,us
2004-01-07T07:51:37.320Z,43.571,-110.383,3.1,5,mwc,67,35.2,,0.62,us,usp000chbr,2016-11-10T00:22:47.511Z,"20 km ESE of Kelly, Wyoming",earthquake,,3.4,,,reviewed,us,hrv
2003-12-27T15:23:15.610Z,43.519,-127.347,10,5.3,mwc,204,117.2,,1.07,us,usp000cg8w,2016-11-10T00:18:03.081Z,"242 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,hrv
2003-12-23T18:17:11.210Z,35.6456667,-121.0536667,7.787,4.7,mw,44,73,0.05586,0.08,nc,nc21324051,2020-02-12T16:51:06.881Z,"9 km NNE of Cambria, California",earthquake,0.2,0.81,,6,reviewed,nc,nc
2003-12-22T19:53:29.000Z,35.645,-121.053,4.5,4.9,mb,75,148,,,us,usp000cftg,2020-02-12T16:52:17.608Z,"9 km NNE of Cambria, California",earthquake,,,,17,reviewed,nc,us
2003-12-22T19:26:07.230Z,35.6318333,-121.0551667,7.796,4.73,ml,21,111,0.1135,0.08,nc,nc21323713,2019-06-28T18:47:49.860Z,"7 km NNE of Cambria, California",earthquake,0.35,0.98,,18,reviewed,nc,nc
2003-12-22T19:15:56.240Z,35.7005,-121.1005,8.382,6.5,mw,65,71,0.04685,0.07,nc,nc21323712,2020-08-14T17:23:56.082Z,"10 km NE of San Simeon, California",earthquake,0.16,0.6,,4,reviewed,nc,nc
2003-12-19T05:32:52.000Z,48.85,-129.19,10,5.4,mwc,177,124.4,,,us,usp000cfhy,2016-11-10T00:14:22.391Z,"242 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,hrv
2003-12-05T22:53:57.670Z,28.872,-113.183,10,4.7,mb,69,133.6,,0.95,us,usp000cem7,2014-11-07T01:20:41.818Z,"73 km NE of San Luis, Mexico",earthquake,,,,18,reviewed,us,us
2003-11-23T12:19:59.750Z,40.729,-115.148,10,4.5,mb,30,60.2,,0.57,us,usp000cdrc,2020-06-27T04:07:28.259Z,"27 km E of Lamoille, Nevada",earthquake,,,,4,reviewed,us,us
2003-11-12T04:54:56.420Z,28.967,-113.219,10,5.6,mwb,289,78,,0.87,us,usp000ccp2,2016-11-09T23:56:40.571Z,"78 km NE of San Luis, Mexico",earthquake,,,,,reviewed,us,us
2003-11-07T14:21:42.000Z,48.82,-129.09,10,4.6,mb,125,152.3,,,us,usp000cca0,2014-11-07T01:20:25.598Z,"235 km W of Tofino, Canada",earthquake,,,,20,reviewed,pgc,us
2003-10-23T08:16:19.500Z,50.48,-130.31,10,4.9,mw,58,177.5,,,us,usp000cb2g,2014-11-07T01:20:14.727Z,"228 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2003-10-09T06:11:35.050Z,41.0676667,-125.1353333,6.354,4.5,mw,68,229,0.8459,0.16,nc,nc21311731,2020-02-12T17:02:18.200Z,"83 km W of Trinidad, California",earthquake,1.07,15.67,,6,reviewed,nc,nc
2003-08-15T09:44:39.290Z,28.15,-113.223,10,4.9,mb,152,127.5,,1.27,us,usp000c4ym,2014-11-07T01:19:31.647Z,"58 km NNE of Villa Alberto Andrés Alvarado Arámburo, Mexico",earthquake,,,,50,reviewed,us,us
2003-08-15T09:22:15.650Z,40.9786667,-125.3573333,8.142,5,mw,84,251,0.9252,0.19,nc,nc21299771,2020-02-12T17:07:54.501Z,"100 km WNW of Indianola, California",earthquake,1.63,18.03,,12,reviewed,nc,nc
2003-05-29T05:28:17.000Z,48.48,-128.81,10,4.8,mb,167,172.1,,,us,usp000byez,2014-11-07T01:18:44.250Z,"225 km WSW of Tofino, Canada",earthquake,,,,58,reviewed,pgc,us
2003-04-25T10:02:12.710Z,47.6705,-123.25,50.513,4.8,md,85,53,,0.18,uw,uw10583988,2020-02-12T18:48:51.336Z,"26 km W of Brinnon, Washington",earthquake,0.347,0.59,0.04,8,reviewed,uw,uw
2003-04-15T08:21:17.720Z,25.031,-109.429,10,5.5,mwc,137,178,,1.15,us,usp000bv7v,2016-11-09T22:18:14.681Z,"73 km SSW of Topolobampo, Mexico",earthquake,,,,,reviewed,us,hrv
2003-04-13T06:53:51.600Z,42.428,-126.565,10,4.5,mb,113,198.2,,0.93,us,usp000bv2n,2016-07-23T01:35:35.110Z,"173 km WSW of Port Orford, Oregon",earthquake,,,,16,reviewed,us,us
2003-03-22T17:55:40.420Z,26.307,-110.638,10,4.8,mb,115,168.7,,1.06,us,usp000bt8r,2014-11-07T01:18:07.494Z,"78 km ENE of Loreto, Mexico",earthquake,,,,39,reviewed,us,us
2003-03-12T23:46:34.030Z,26.403,-110.41,10,4.8,mb,28,107.6,,1.15,us,usp000bshj,2014-11-07T01:18:03.781Z,"81 km SW of Pozo Dulce, Mexico",earthquake,,,,18,reviewed,us,us
2003-03-12T23:41:32.920Z,26.556,-110.587,10,6.4,mwb,288,57.9,,1.14,us,usp000bshh,2020-09-18T19:20:03.531Z,"87 km SW of Paredón Colorado, Mexico",earthquake,,,,,reviewed,us,us
2003-03-11T19:28:17.910Z,34.3591667,-116.1331667,3.069,4.64,ml,69,32.2,,0.26,ci,ci13945908,2020-02-12T17:16:53.028Z,"25km NNW of Twentynine Palms, CA",earthquake,0.22,0.44,0.968,132,reviewed,ci,ci
2003-03-07T22:11:28.260Z,43.526,-127.122,10,5.2,mwc,126,156,,1.12,us,usp000bs5j,2016-11-09T22:01:41.363Z,"224 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,hrv
2003-02-25T04:03:04.800Z,34.3155,-116.8445,1.099,4.61,ml,100,17.8,,0.27,ci,ci13938812,2020-02-12T17:18:13.363Z,"6km N of Big Bear City, CA",earthquake,0.19,0.46,0.943,132,reviewed,ci,ci
2003-02-22T19:33:45.800Z,34.3096667,-116.8503333,1.409,4.5,ml,89,17.8,,0.23,ci,ci13936812,2020-02-12T17:18:42.341Z,"5km N of Big Bear City, CA",earthquake,0.2,0.43,0.558,133,reviewed,ci,ci
2003-02-22T12:19:10.920Z,34.312,-116.8448333,5.589,4.99,mw,93,35,,0.32,ci,ci13935988,2021-10-20T18:05:48.793Z,"6km N of Big Bear City, CA",earthquake,0.16,0.56,,6,reviewed,ci,ci
2003-02-07T10:34:04.830Z,31.6281667,-115.5106667,7.545,4.99,ml,19,268,1.034,0.27,ci,ci9886485,2020-02-12T17:21:08.895Z,"74km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.92,5.05,0.949,125,reviewed,ci,ci
2003-01-25T10:39:53.390Z,44.27,-129.265,10,4.8,mb,89,,,0.9,us,usp000bp58,2014-11-07T01:17:38.094Z,"off the coast of Oregon",earthquake,,,,15,reviewed,us,us
2003-01-25T09:16:10.220Z,35.3175,-118.6538333,4.868,4.54,ml,55,44.8,0.1924,0.24,ci,ci9882329,2020-02-12T17:24:03.093Z,"20km NE of Arvin, CA",earthquake,0.27,23.57,0.983,130,reviewed,ci,ci
2003-01-16T06:52:04.440Z,44.168,-128.934,10,5.2,mwc,140,,,1.05,us,usp000bnn2,2016-11-09T21:40:52.562Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,hrv
2003-01-16T05:03:29.390Z,44.149,-129.183,10,5.5,mwc,227,,,0.98,us,usp000bnms,2016-11-09T21:40:52.087Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,hrv
2003-01-16T02:25:05.070Z,44.281,-129.351,10,5.7,mwc,231,,,0.95,us,usp000bnmd,2016-11-09T21:40:51.118Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,hrv
2003-01-16T01:06:30.630Z,44.172,-129.263,10,5.1,mb,181,,,0.92,us,usp000bnm3,2015-05-13T18:53:45.000Z,"off the coast of Oregon",earthquake,,,,80,reviewed,us,us
2003-01-16T01:05:25.010Z,44.2,-129.386,10,4.5,mb,53,,,1.23,us,usp000bnm2,2014-11-07T01:17:35.598Z,"off the coast of Oregon",earthquake,,,,13,reviewed,us,us
2003-01-16T01:00:33.580Z,44.319,-129.201,10,4.5,mb,14,,,1.15,us,usp000bnkz,2014-11-07T01:17:35.591Z,"off the coast of Oregon",earthquake,,,,4,reviewed,us,us
2003-01-16T00:58:58.730Z,44.37,-129.205,10,4.6,mb,16,,,0.89,us,usp000bnky,2014-11-07T01:17:35.588Z,"off the coast of Oregon",earthquake,,,,6,reviewed,us,us
2003-01-16T00:53:15.720Z,44.284,-129.024,10,6.3,mwb,267,,,1.16,us,usp000bnkx,2016-11-10T00:23:36.366Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2003-01-16T00:51:03.500Z,44.222,-129.189,10,4.9,mb,157,,,1.08,us,usp000bnkw,2014-11-07T01:17:35.548Z,"off the coast of Oregon",earthquake,,,,43,reviewed,us,us
2003-01-08T05:43:44.890Z,40.3908333,-125.0868333,7.347,4.6,mw,71,250,1.115,0.14,nc,nc21262804,2020-01-11T00:16:26.810Z,"72 km WSW of Ferndale, California",earthquake,1.05,13.9,,3,reviewed,nc,nc
2002-12-13T15:51:31.000Z,50.17,-130.29,10,5.4,mwc,217,,,,us,usp000bkmg,2016-11-10T00:11:36.690Z,"232 km WSW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,hrv
2002-12-10T21:04:00.690Z,32.2316667,-115.7981667,6.777,4.84,ml,21,218.5,,0.23,ci,ci13917260,2020-02-12T17:26:39.153Z,"44km SSW of Progreso, B.C., MX",earthquake,1.99,20.35,1.178,104,reviewed,ci,ci
2002-11-23T22:10:56.000Z,50.7,-130.56,10,4.5,mb,102,,,,us,usp000bj8w,2014-11-07T01:17:10.707Z,"245 km W of Port McNeill, Canada",earthquake,,,,17,reviewed,pgc,us
2002-11-03T01:49:25.000Z,51.31,-131.12,10,5.6,mwc,447,,,,us,usp000bfy7,2016-11-09T04:39:41.339Z,"294 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,hrv
2002-10-29T14:16:54.080Z,34.8026667,-116.2665,3.67,4.77,ml,31,51.1,,0.2,ci,ci9854597,2020-02-12T17:31:11.098Z,"13km NW of Ludlow, CA",earthquake,0.32,0.54,0.543,130,reviewed,ci,ci
2002-10-11T01:09:39.000Z,48.49,-128.84,10,4.7,mb,161,,,,us,usp000be7z,2014-11-07T01:16:43.991Z,"Vancouver Island, Canada region",earthquake,,,,20,reviewed,pgc,us
2002-10-03T16:08:29.620Z,23.324,-108.53,10,6.5,mwc,265,,,1.37,us,usp000bdqx,2016-11-10T00:47:41.569Z,"111 km ESE of La Rivera, Mexico",earthquake,,,,,reviewed,us,hrv
2002-09-03T07:08:51.840Z,33.9123333,-117.7833333,9.371,4.78,ml,141,19,,0.31,ci,ci9818433,2021-01-19T01:24:08.202Z,"4km NE of Yorba Linda, CA",earthquake,0.18,0.39,0.185,166,reviewed,ci,ci
2002-09-02T18:23:49.460Z,44.01,-128.287,21.2,4.8,mb,25,,,1.02,us,usp000bb4m,2014-11-07T01:16:25.698Z,"off the coast of Oregon",earthquake,,,,7,reviewed,us,us
2002-09-02T18:21:36.340Z,43.972,-128.319,10,4.7,mb,74,,,1.05,us,usp000bb4j,2014-11-07T01:16:25.658Z,"off the coast of Oregon",earthquake,,,,24,reviewed,us,us
2002-09-02T13:39:18.220Z,43.916,-128.243,19.1,5.7,mwb,218,,,1.19,us,usp000bb3y,2016-11-09T23:23:10.680Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2002-09-02T13:38:11.060Z,43.891,-128.366,21.3,5.2,mb,223,,,1.04,us,usp000bb3x,2014-11-07T01:16:25.377Z,"off the coast of Oregon",earthquake,,,,87,reviewed,us,us
2002-08-22T19:25:15.740Z,43.931,-128.425,10,4.7,mb,107,,,1.12,us,usp000baea,2014-11-07T01:16:18.735Z,"off the coast of Oregon",earthquake,,,,34,reviewed,us,us
2002-08-22T19:24:12.710Z,43.921,-128.366,10,5.1,mwc,133,,,1.21,us,usp000bae8,2016-11-09T23:18:13.256Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,hrv
2002-08-17T16:06:27.000Z,49.96,-120.29,10,4.5,mb,108,,,,us,usp000ba34,2014-11-07T01:16:17.298Z,"39 km ESE of Merritt, Canada",earthquake,,,,23,reviewed,pgc,us
2002-07-09T18:40:35.630Z,43.519,-127.169,10,5.9,mwb,375,,,1.13,us,usp000b7tv,2016-11-09T22:56:41.713Z,"228 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,us
2002-06-29T14:36:04.790Z,45.3348333,-121.6863333,4.915,4.5,md,41,37,,0.27,uw,uw10569358,2020-02-12T18:51:20.151Z,"6 km ENE of Government Camp, Oregon",earthquake,0.071,0.11,0.03,50,reviewed,uw,uw
2002-06-17T16:55:07.680Z,40.8098333,-124.552,17.195,5.2,mw,74,225,0.3721,0.16,nc,nc21231051,2020-02-12T17:38:08.993Z,"29 km WNW of Fields Landing, California",earthquake,0.62,0.97,,3,reviewed,nc,nc
2002-06-06T15:37:54.000Z,50.08,-130.29,10,4.5,mb,81,,,,us,usp000b5n6,2014-11-07T01:15:46.715Z,"235 km WSW of Port McNeill, Canada",earthquake,,,,14,reviewed,pgc,us
2002-05-15T07:06:20.450Z,43.41,-127.076,10,5.4,mwc,257,,,1.01,us,usp000b4bp,2016-11-09T22:31:27.526Z,"218 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,hrv
2002-05-14T05:00:29.500Z,36.9668333,-121.5983333,6.791,4.9,mw,110,30,0.01532,0.15,nc,nc21254601,2020-02-12T17:39:33.701Z,"5 km SSW of Gilroy, California",earthquake,0.15,0.31,,4,reviewed,nc,nc
2002-05-01T14:31:37.580Z,44.356,-129.34,10,4.8,mb,147,,,1.1,us,usp000b3j3,2014-11-07T01:15:32.478Z,"off the coast of Oregon",earthquake,,,,26,reviewed,us,us
2002-04-29T00:43:29.770Z,40.6021667,-124.4496667,28.697,4.6,mw,16,227,0.1532,0.04,nc,nc21223451,2020-02-12T17:40:25.280Z,"15 km W of Ferndale, California",earthquake,0.55,0.83,,3,reviewed,nc,nc
2002-04-17T22:06:55.610Z,25.762,-109.991,10,4.6,mb,65,,,1.26,us,usp000b2m7,2014-11-07T01:15:26.043Z,"66 km W of Las Grullas Margen Derecha, Mexico",earthquake,,,,18,reviewed,us,us
2002-04-04T04:29:08.000Z,50.53,-130.41,10,5,mw,101,,,,us,usp000b1pk,2014-11-07T01:15:20.875Z,"235 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2002-04-01T08:44:22.890Z,44.134,-128.871,10,4.5,mb,128,,,1.11,us,usp000b1gz,2014-11-07T01:15:19.097Z,"off the coast of Oregon",earthquake,,,,22,reviewed,us,us
2002-03-27T11:18:05.920Z,30.216,-114.011,10,4.7,mb,69,,,0.98,us,usp000b15x,2014-11-07T01:15:14.668Z,"119 km SE of San Felipe, Mexico",earthquake,,,,12,reviewed,us,us
2002-03-16T21:33:23.820Z,33.666,-119.33,6.765,4.6,ml,39,122.5,0.4476,0.31,ci,ci12659440,2020-02-12T17:43:23.447Z,"33km NW of Santa Barbara Is., CA",earthquake,0.58,22.45,0.742,112,reviewed,ci,ci
2002-02-22T19:32:41.750Z,32.3188333,-115.3215,7.007,5.7,mw,20,217.5,0.4751,0.38,ci,ci12456384,2020-07-09T21:11:59.999Z,"13km WSW of Delta, B.C., MX",earthquake,2.44,31.95,,0,reviewed,ci,ci
2002-02-20T03:17:14.000Z,51.13,-131.1,10,5.1,mw,107,,,,us,usp000ayte,2014-11-07T01:14:56.611Z,"288 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2002-02-02T17:51:35.120Z,23.971,-108.687,10,4.6,mb,77,,,1.16,us,usp000axn7,2014-11-07T01:14:50.763Z,"100 km ENE of La Rivera, Mexico",earthquake,,,,30,reviewed,us,us
2002-01-28T11:41:26.000Z,50.27,-130.24,10,4.7,mw,75,,,,us,usp000axb9,2014-11-07T01:14:45.844Z,"226 km W of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2002-01-07T21:02:19.250Z,40.266,-127.152,28,4.6,ml,21,,,1.24,us,usp000aw19,2014-11-07T01:14:39.538Z,"247 km W of Ferndale, California",earthquake,,,,,reviewed,us,brk
2002-01-07T20:58:19.750Z,40.367,-127.086,23.1,4.8,mb,78,,,1.37,us,usp000aw18,2014-11-07T01:14:39.529Z,"240 km W of Ferndale, California",earthquake,,,,26,reviewed,us,us
2002-01-07T20:23:12.870Z,40.308,-127.216,23.6,4.8,ms,102,,,1.22,us,usp000aw12,2014-11-07T01:14:39.507Z,"252 km W of Ferndale, California",earthquake,,,,3,reviewed,us,us
2001-12-28T21:14:01.950Z,36.6401667,-121.251,6.575,4.6,mw,60,71,0.03243,0.07,nc,nc21207275,2019-06-28T18:47:45.408Z,"17 km SSE of Tres Pinos, California",earthquake,0.15,0.32,,5,reviewed,nc,nc
2001-12-09T01:42:26.450Z,32.0035,-115.01,7.041,4.89,ml,11,260.7,0.6714,0.3,ci,ci9732973,2017-02-09T04:30:29.576Z,"21km S of Estacion Coahuila, B.C., MX",earthquake,2.99,20.17,0.668,130,reviewed,ci,ci
2001-12-08T23:36:10.110Z,31.9976667,-115.0016667,6.981,5.7,mw,12,261.5,0.6721,0.3,ci,ci9732601,2020-07-07T22:17:46.708Z,"22km S of Estacion Coahuila, B.C., MX",earthquake,4.65,28,,6,reviewed,ci,ci
2001-12-08T18:08:36.620Z,43.737,-128.072,10,4.8,mb,127,,,0.83,us,usp000au8u,2014-11-07T01:14:27.122Z,"off the coast of Oregon",earthquake,,,,26,reviewed,us,us
2001-11-30T07:46:58.300Z,40.488,-126.828,4,5.3,mwc,236,,,,us,usp000atr2,2016-11-10T00:05:30.497Z,"217 km W of Ferndale, California",earthquake,,,,,reviewed,brk,hrv
2001-11-12T19:03:14.170Z,43.969,-128.357,10,4.7,mb,47,,,1.21,us,usp000asrw,2014-11-07T01:14:14.106Z,"off the coast of Oregon",earthquake,,,,16,reviewed,us,us
2001-10-31T07:56:16.630Z,33.5083333,-116.5143333,13.678,5.02,mw,78,18.2,0.07467,0.26,ci,ci9718013,2020-02-12T17:51:08.600Z,"16km ESE of Anza, CA",earthquake,0.26,0.34,,6,reviewed,ci,ci
2001-10-30T03:24:28.750Z,24.139,-109.002,10,5.4,mwc,192,,,1.08,us,usp000arwm,2016-11-09T23:50:42.717Z,"84 km NE of La Rivera, Mexico",earthquake,,,,,reviewed,us,hrv
2001-10-12T05:02:34.000Z,52.63,-132.2,20,6.1,mwc,432,,,,us,usp000aqrg,2016-11-10T00:48:39.450Z,"225 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,pgc,hrv
2001-09-20T08:02:23.270Z,40.3565,-125.4938333,22.362,4.65,md,15,283,0.8919,0.13,nc,nc21194739,2017-03-17T16:44:07.530Z,"107 km WSW of Ferndale, California",earthquake,3.99,11.47,0.28,23,reviewed,nc,nc
2001-09-18T00:30:50.000Z,48.49,-128.76,10,5.1,mw,137,,,,us,usp000apcr,2014-11-07T01:13:48.928Z,"Vancouver Island, Canada region",earthquake,,,,,reviewed,pgc,pgc
2001-09-16T23:20:09.000Z,48.54,-128.6,10,5.8,mwb,278,,,,us,usp000apan,2016-11-09T23:29:53.944Z,"209 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,us
2001-09-15T10:50:39.000Z,48.56,-128.56,10,5.5,mwc,270,,,,us,usp000ap7j,2016-11-09T23:29:22.906Z,"205 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,hrv
2001-09-14T20:46:22.000Z,48.78,-128.69,10,5,mb,177,,,,us,usp000ap6p,2014-11-07T01:13:48.135Z,"207 km WSW of Tofino, Canada",earthquake,,,,52,reviewed,pgc,us
2001-09-14T05:38:53.000Z,48.7,-128.46,10,4.7,mb,121,,,,us,usp000ap54,2014-11-07T01:13:47.953Z,"193 km WSW of Tofino, Canada",earthquake,,,,21,reviewed,pgc,us
2001-09-14T04:45:08.000Z,48.69,-128.71,10,6,mwc,391,,,,us,usp000ap50,2016-11-09T23:28:54.034Z,"211 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,hrv
2001-09-13T09:56:58.000Z,48.79,-128.62,10,5.1,mwc,257,,,,us,usp000ap3g,2016-11-09T23:28:22.495Z,"202 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,hrv
2001-09-13T05:43:12.000Z,48.75,-128.55,10,4.6,mb,44,,,,us,usp000ap31,2014-11-07T01:13:47.602Z,"198 km WSW of Tofino, Canada",earthquake,,,,16,reviewed,pgc,us
2001-09-12T22:30:21.000Z,48.72,-128.67,10,5.2,mb,166,,,,us,usp000ap2n,2014-11-07T01:13:47.531Z,"208 km WSW of Tofino, Canada",earthquake,,,,63,reviewed,pgc,us
2001-09-12T22:24:54.000Z,48.72,-128.64,10,5.3,mwc,125,,,,us,usp000ap2m,2016-11-09T23:27:50.924Z,"205 km WSW of Tofino, Canada",earthquake,,,,,reviewed,pgc,hrv
2001-09-12T12:50:16.000Z,48.81,-128.56,10,5.1,mb,153,,,,us,usp000ap1r,2014-11-07T01:13:47.351Z,"197 km WSW of Tofino, Canada",earthquake,,,,61,reviewed,pgc,us
2001-09-12T12:48:52.000Z,48.78,-128.65,10,4.9,mb,169,,,,us,usp000ap1q,2014-11-07T01:13:47.340Z,"205 km WSW of Tofino, Canada",earthquake,,,,53,reviewed,pgc,us
2001-09-10T06:31:34.000Z,48.82,-128.56,10,4.5,mb,112,,,,us,usp000anxx,2014-11-07T01:13:45.926Z,"197 km WSW of Tofino, Canada",earthquake,,,,22,reviewed,pgc,us
2001-09-08T06:44:45.000Z,48.83,-128.69,10,4.5,mb,79,,,,us,usp000anu5,2014-11-07T01:13:45.523Z,"206 km W of Tofino, Canada",earthquake,,,,14,reviewed,pgc,us
2001-08-13T13:51:56.780Z,25.47,-109.605,10,4.9,mwc,116,,,1.04,us,usp000amdc,2016-11-09T23:14:09.858Z,"43 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,,reviewed,us,hrv
2001-08-10T20:19:27.060Z,39.8111667,-120.6166667,5.011,5.2,mw,92,111,0.1459,0.34,nc,nc21188442,2020-02-12T17:57:31.982Z,"3 km N of Blairsden, California",earthquake,0.42,0.92,,5,reviewed,nc,nc
2001-08-08T04:38:52.320Z,25.865,-109.821,10,4.6,mb,70,,,1.05,us,usp000am0w,2014-11-07T01:13:30.622Z,"48 km W of Las Grullas Margen Derecha, Mexico",earthquake,,,,31,reviewed,us,us
2001-08-05T10:13:43.950Z,44.269,-129.296,10,4.6,mb,102,,,1.18,us,usp000akvg,2014-11-07T01:13:29.805Z,"off the coast of Oregon",earthquake,,,,22,reviewed,us,us
2001-08-01T16:19:35.000Z,49.27,-128.28,10,4.5,mb,89,,,,us,usp000akpd,2014-11-07T01:13:27.241Z,"162 km WSW of Vernon, Canada",earthquake,,,,19,reviewed,pgc,us
2001-07-17T12:59:59.170Z,36.017,-117.8823333,-0.706,4.93,mw,33,98,0.01132,0.2,ci,ci9674213,2020-02-12T17:58:50.900Z,"7km ESE of Coso Junction, CA",earthquake,0.43,0.78,,6,reviewed,ci,ci
2001-07-17T12:07:26.100Z,36.0163333,-117.8743333,1.864,5.17,mw,39,37,,0.18,ci,ci9674049,2020-02-12T17:59:17.025Z,"7km ESE of Coso Junction, CA",earthquake,0.35,0.48,,6,reviewed,ci,ci
2001-07-09T03:26:47.000Z,50.59,-130.36,10,4.5,mb,102,,,,us,usp000aj8f,2014-11-07T01:13:15.974Z,"231 km W of Port McNeill, Canada",earthquake,,,,25,reviewed,pgc,us
2001-06-10T13:19:11.290Z,47.1675,-123.5025,40.245,5,md,89,89,,0.29,uw,uw10529683,2020-02-12T18:56:15.350Z,"18 km N of Satsop, Washington",earthquake,0.489,0.39,0.03,9,reviewed,uw,uw
2001-05-11T04:25:00.750Z,43.576,-127.269,10,4.5,mb,117,,,1.05,us,usp000aerq,2014-11-07T01:12:47.075Z,"237 km WNW of Bandon, Oregon",earthquake,,,,25,reviewed,us,us
2001-05-06T13:50:13.670Z,23.735,-108.771,10,4.5,mb,90,,,1.17,us,usp000aeh3,2014-11-07T01:12:46.059Z,"84 km E of La Rivera, Mexico",earthquake,,,,39,reviewed,us,us
2001-05-06T10:11:58.750Z,23.89,-108.738,10,4.6,mb,67,,,1.18,us,usp000aegv,2014-11-07T01:12:46.037Z,"92 km ENE of La Rivera, Mexico",earthquake,,,,35,reviewed,us,us
2001-05-04T23:57:15.370Z,23.984,-108.821,10,4.5,mb,85,,,1.2,us,usp000aeep,2014-11-07T01:12:44.795Z,"89 km ENE of La Rivera, Mexico",earthquake,,,,24,reviewed,us,us
2001-05-04T23:21:57.980Z,24.007,-108.754,10,4.6,mb,50,,,0.82,us,usp000aeen,2014-11-07T01:12:44.737Z,"96 km ENE of La Rivera, Mexico",earthquake,,,,22,reviewed,us,us
2001-05-04T16:07:57.560Z,24.07,-108.695,10,5.3,mwc,130,,,1.15,us,usp000aee5,2016-11-09T22:26:45.966Z,"99 km SW of Altata, Mexico",earthquake,,,,,reviewed,us,hrv
2001-05-02T02:06:26.880Z,49.1618333,-126.5943333,9.513,4.7,md,6,333,,0.39,uw,uw10519098,2016-07-23T00:34:27.040Z,"50 km W of Tofino, Canada",earthquake,4.637,4.63,0.03,2,reviewed,uw,uw
2001-05-02T02:05:46.000Z,49.91,-130.15,10,5.3,mwc,196,,,,us,usp000ae9y,2016-11-09T22:25:48.339Z,"231 km WSW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,hrv
2001-04-21T17:18:56.950Z,42.925,-111.395,0.8,5.3,mwc,298,,,,us,usp000adrg,2020-02-12T18:45:47.293Z,"29 km WSW of Freedom, Idaho",earthquake,,,,,reviewed,slc,hrv
2001-04-10T09:36:06.000Z,50.48,-130.4,10,4.8,mb,168,,,,us,usp000acy2,2014-11-07T01:12:33.684Z,"235 km W of Port McNeill, Canada",earthquake,,,,57,reviewed,pgc,us
2001-03-24T04:04:50.890Z,43.562,-127.498,10,4.8,mb,207,,,1,us,usp000aby9,2014-11-07T01:12:24.760Z,"255 km W of Bandon, Oregon",earthquake,,,,42,reviewed,us,us
2001-03-22T21:22:33.460Z,40.48,-126.178,10,4.6,mb,93,,,1.01,us,usp000abvy,2017-01-01T09:01:11.811Z,"162 km W of Ferndale, California",earthquake,,,,11,reviewed,us,us
2001-03-16T10:31:25.050Z,43.427,-126.759,10,4.5,mb,71,,,0.78,us,usp000abh2,2014-11-07T01:12:21.579Z,"193 km W of Bandon, Oregon",earthquake,,,,5,reviewed,us,us
